RMS,Kurtosis,Key
0.6297028155133433,3.739372355099892,train_Xa_80_2
0.6298925152126412,4.392254740938604,train_Xa_80_3
0.629865155935966,4.803611897199567,train_Xa_80_4
0.6299473755880175,4.354073588249643,train_Xa_80_5
0.62967212939348,4.412150449446391,train_Xa_80_6
0.6300604015623779,4.27236905151696,train_Xa_80_7
0.6298627730947429,3.9198085477930675,train_Xa_80_8
0.6300281629550016,3.753732936159266,train_Xa_80_9
0.629713416909169,3.965738260967881,train_Xa_80_10
0.6298108010619844,4.758476379315778,train_Xa_80_11
0.6300466940812233,4.504670906920653,train_Xa_80_12
0.6298624493102662,4.688710546680179,train_Xa_80_13
0.6300292631429705,3.9184845068412697,train_Xa_80_14
0.630060482620817,4.031460251959811,train_Xa_80_15
0.630253389813911,3.875599900020404,train_Xa_80_16
0.6299639677911001,4.3478976209027875,train_Xa_80_17
0.6298954443760458,4.938441041387901,train_Xa_80_18
0.629797662258493,4.652627001453879,train_Xa_80_19
0.6298669912785495,4.2351269135174725,train_Xa_80_20
0.630268274986524,4.192030776073191,train_Xa_80_21
0.6298595599497094,3.9423276361701287,train_Xa_80_22
0.6297714231129115,3.9702471480829162,train_Xa_80_23
0.6299772622417211,4.739865958622092,train_Xa_80_24
0.6299246345340979,4.6057040863795455,train_Xa_80_25
0.6291334284230599,8.973991948632165,train_Xa_80_26
0.629798867768872,4.684895785328453,train_Xa_80_29
0.6300877360861857,4.32045852704003,train_Xa_80_30
0.6300840215803405,4.138239733421581,train_Xa_80_31
0.6302058238811291,4.11817914026696,train_Xa_80_32
0.6302208730143818,3.6038130768336565,train_Xa_80_33
0.6300718589582317,4.5309716633607655,train_Xa_80_34
0.6298771848205523,4.819003536548312,train_Xa_80_35
0.630073902797948,5.017229478472435,train_Xa_80_36
0.6303431116259341,4.237412616859577,train_Xa_80_37
0.6299285119643038,4.072992779155998,train_Xa_80_38
0.6300197353397198,4.116721880146981,train_Xa_80_39
0.6302325164095586,4.037849226606242,train_Xa_80_40
0.6298839634208674,4.549338300755091,train_Xa_80_41
0.6296608697779675,4.449563051599879,train_Xa_80_42
0.6297356406754178,4.889016408522104,train_Xa_80_43
0.6299162522046048,4.018839701084879,train_Xa_80_44
0.6300471716123813,3.980923273121956,train_Xa_80_45
0.6300297975412941,4.007010878664696,train_Xa_80_46
0.6299650718163167,3.9514090512270723,train_Xa_80_47
0.6298951291079985,4.414709971307935,train_Xa_80_48
0.6298874068440853,4.519183539006806,train_Xa_80_49
0.6298662863410002,4.368695226858827,train_Xa_80_50
0.6299520726666292,3.6248317622050594,train_Xa_80_51
0.6301032307797227,4.310857514095003,train_Xa_80_52
0.6288209673460877,19.215799558408044,train_Xa_80_53
0.6298778093391102,3.925301314307867,train_Xa_80_56
0.6301258372532603,4.128003323962808,train_Xa_80_57
0.6301553374794429,3.718941852050289,train_Xa_80_58
0.630162537297946,4.270536518655637,train_Xa_80_59
0.6297392809916991,4.869701990052937,train_Xa_80_60
0.6295471905396463,4.452764861455472,train_Xa_80_61
0.2796269006250398,7.642615148205792,train_Xb_80_2
0.28189075982695944,8.234802199897903,train_Xb_80_3
0.27983180564027277,8.39013998258413,train_Xb_80_4
0.27834624211682474,9.272279145665223,train_Xb_80_5
0.27988983621203234,8.185033901162795,train_Xb_80_6
0.27950239306112656,7.971019150175605,train_Xb_80_7
0.2804666210153143,7.828163135846758,train_Xb_80_8
0.27937851718703116,7.409081862471128,train_Xb_80_9
0.2794978758337048,7.950857186470447,train_Xb_80_10
0.27800399004773685,9.11747908596973,train_Xb_80_11
0.27908476470692767,8.989813952191898,train_Xb_80_12
0.2826722442576613,30.28209798475943,train_Xb_80_13
0.27983954707534325,7.421004039459204,train_Xb_80_14
0.2819495609527334,7.758242455029304,train_Xb_80_15
0.28143323221565053,7.678388060765915,train_Xb_80_16
0.2823278763584712,7.810177273285005,train_Xb_80_17
0.2772991880551887,9.809271023657042,train_Xb_80_18
0.2795311681706111,8.493077872610796,train_Xb_80_19
0.28017404889455905,7.3994266566427775,train_Xb_80_20
0.28066102706977814,8.320886668830362,train_Xb_80_21
0.28023091845843445,8.085600450705376,train_Xb_80_22
0.27958670736689595,7.940138024355766,train_Xb_80_23
0.2803392753230215,8.773918498800043,train_Xb_80_24
0.2770736516548261,9.685020558504517,train_Xb_80_25
0.26696350489719695,15.294314093405301,train_Xb_80_26
0.2776878104081815,9.358793760730345,train_Xb_80_29
0.28044969856397284,7.480396203965437,train_Xb_80_30
0.28135042705827745,8.157808203215303,train_Xb_80_31
0.27979944267464996,7.787819497279692,train_Xb_80_32
0.2820118929930264,7.135625092416122,train_Xb_80_33
0.2779879025276244,7.4736959153704685,train_Xb_80_34
0.2788732083530871,9.40816980075283,train_Xb_80_35
0.27837241276861185,9.187584027944725,train_Xb_80_36
0.28005139666471074,8.037990134285039,train_Xb_80_37
0.2817134292048273,7.7657393107568,train_Xb_80_38
0.28048090413423005,8.92759604355004,train_Xb_80_39
0.28084820006289374,7.625277661390468,train_Xb_80_40
0.2790500851228564,8.871776596224334,train_Xb_80_41
0.27621173684674943,8.808990396355915,train_Xb_80_42
0.2788329056491302,8.735799367181063,train_Xb_80_43
0.27960020206086783,7.780545045423279,train_Xb_80_44
0.28048541674341454,7.626293216841024,train_Xb_80_45
0.27976697396404826,7.253115092495751,train_Xb_80_46
0.2815384712158551,8.277522494545412,train_Xb_80_47
0.27848114584559475,8.96453462017428,train_Xb_80_48
0.2764150644977871,9.009870575762037,train_Xb_80_49
0.2837023279730248,8.452848088436971,train_Xb_80_50
0.28091226166062433,8.113272178484152,train_Xb_80_51
0.28232798314914276,7.435168760647102,train_Xb_80_52
0.2566429350012696,52.82695972853457,train_Xb_80_53
0.2806997823329126,8.637570798423079,train_Xb_80_56
0.2838926484502085,7.9441951839202485,train_Xb_80_57
0.28024069296404674,7.656983336163822,train_Xb_80_58
0.2833709707644416,7.346014077913697,train_Xb_80_59
0.27704292297231214,9.454493339399225,train_Xb_80_60
0.2782529286568156,8.016080136309984,train_Xb_80_61
1.421457018222093,6.5288574732130975,train_Ya_260_2
1.3298392080575865,8.274497979869874,train_Ya_260_3
1.4332405561139374,6.207400199614526,train_Ya_260_4
1.3538631866411257,7.304192773120215,train_Ya_260_5
1.3573677864622855,7.3143295344445995,train_Ya_260_6
1.4389001014380232,5.956603920585856,train_Ya_260_7
1.3510453585844686,7.895535962111424,train_Ya_260_8
1.381938825003172,6.96922750771145,train_Ya_260_9
1.434500250526165,6.171599593928837,train_Ya_260_10
1.2862477924034432,8.532044808525956,train_Ya_260_11
1.4450679262899502,6.105595917644461,train_Ya_260_12
1.4200684820954939,6.6229154002896,train_Ya_260_13
1.3110613742007504,8.299336665043379,train_Ya_260_14
1.4441070499010678,6.237256976952898,train_Ya_260_15
1.3552852499261097,7.300673000568615,train_Ya_260_16
1.3442688809846473,7.485126860845931,train_Ya_260_17
1.4425514120852503,5.901352224499588,train_Ya_260_18
1.347370159121135,7.800794486667808,train_Ya_260_19
1.3903779074068532,6.840457193837354,train_Ya_260_20
1.4441950045259526,6.349296171582761,train_Ya_260_21
1.2809535625350972,8.865268881885074,train_Ya_260_22
1.4380258272458848,6.0953832012989935,train_Ya_260_23
1.4152984465438045,6.854117562806778,train_Ya_260_24
1.3172598281401315,8.363388265862305,train_Ya_260_25
0.8108479954682435,54.46346675013278,train_Ya_260_26
1.191164097041797,11.191671829468273,train_Ya_260_27
1.3854509450975159,6.807219959819703,train_Ya_260_28
1.451363355810997,5.9737687887406725,train_Ya_260_29
1.3160608697362952,8.34289678764789,train_Ya_260_30
1.4092816404278814,6.4260056835969355,train_Ya_260_31
1.4105060759696995,6.609041822526333,train_Ya_260_32
1.3059368459041985,8.282308931046757,train_Ya_260_33
1.421946440222194,6.122283395047676,train_Ya_260_34
1.381881983999478,7.062886695528588,train_Ya_260_35
1.3412062647394751,7.811430285035707,train_Ya_260_36
1.4461219622337276,6.03264728894608,train_Ya_260_37
1.3232885361306213,7.791037529149701,train_Ya_260_38
1.401700755970299,6.893706327253838,train_Ya_260_39
1.4279982511161797,6.155694389996576,train_Ya_260_40
1.3315100110109257,8.632283919764774,train_Ya_260_41
1.407635760684713,6.235375099484106,train_Ya_260_42
1.4046809694279618,6.639111296448313,train_Ya_260_43
1.3000165863449222,8.343144707819723,train_Ya_260_44
1.439350974358471,6.099975788331209,train_Ya_260_45
1.3727029329904343,7.352468614086808,train_Ya_260_46
1.3398212570685277,7.758393742885328,train_Ya_260_47
1.447703919608767,6.217153048256703,train_Ya_260_48
1.3270374887842535,7.944901217777495,train_Ya_260_49
1.399919196715896,6.704793101967287,train_Ya_260_50
1.4428910475883514,6.154767290049753,train_Ya_260_51
0.9557888657568536,27.375626817319905,train_Ya_260_52
1.2140832231930634,10.465536648820285,train_Ya_260_53
1.4464445216318897,6.061915803294363,train_Ya_260_54
1.3226208371901582,8.480131624682594,train_Ya_260_55
1.4104006580005097,6.519308699063711,train_Ya_260_56
1.4062368689867302,6.442890850838548,train_Ya_260_57
1.3042905936977225,8.696696157156744,train_Ya_260_58
1.4439896386914544,5.88366144400676,train_Ya_260_59
0.7356789844612521,18.163134330980952,train_Yb_260_2
0.7011566339792064,25.56484948341142,train_Yb_260_3
0.7368029776046645,12.896826054439725,train_Yb_260_4
0.7343305142940388,19.407205430858866,train_Yb_260_5
0.737180908956122,18.137606776460867,train_Yb_260_6
0.7351741970760052,12.562084367664541,train_Yb_260_7
0.7107998803496194,15.759861716122288,train_Yb_260_8
0.7207386944897721,21.122118151877366,train_Yb_260_9
0.7409555650316867,18.01869253967173,train_Yb_260_10
0.7231814783866596,17.644043186348803,train_Yb_260_11
0.7448973031464792,17.719643479054287,train_Yb_260_12
0.7357076640403027,18.209684443315904,train_Yb_260_13
0.7058844472148673,22.83885479282799,train_Yb_260_14
0.739145830690056,14.885135703596106,train_Yb_260_15
0.733872093666315,18.746173082515796,train_Yb_260_16
0.733443980223366,15.263817206544907,train_Yb_260_17
0.7418127842262331,14.116445277957027,train_Yb_260_18
0.7136179323772507,17.85905845062003,train_Yb_260_19
0.7240384866744963,19.33180060729521,train_Yb_260_20
0.7383373832414413,13.319484242435731,train_Yb_260_21
0.7241654458181331,19.961954060438273,train_Yb_260_22
0.7381909071724067,16.310373315895337,train_Yb_260_23
0.732851485170506,19.414643028718828,train_Yb_260_24
0.6976336631005481,13.245380513356348,train_Yb_260_25
0.6415851227376314,70.86938232349964,train_Yb_260_26
0.6903499854405357,23.27101191133376,train_Yb_260_27
0.7361564430395696,15.104794354212505,train_Yb_260_28
0.7438971191057809,18.818178975381105,train_Yb_260_29
0.7067827527217577,19.115726711212233,train_Yb_260_30
0.7334638133212872,16.61343064175376,train_Yb_260_31
0.7388096181554343,16.609874005998883,train_Yb_260_32
0.7266909986073724,17.219760532044294,train_Yb_260_33
0.7478662621575691,17.6545790271054,train_Yb_260_34
0.7251215111445253,14.361410573856137,train_Yb_260_35
0.7113616249231381,21.6269095710514,train_Yb_260_36
0.7420179236222441,16.250445769775126,train_Yb_260_37
0.7250626877634185,19.5800815097868,train_Yb_260_38
0.7400480066577807,19.00062232318415,train_Yb_260_39
0.7423862245106461,18.621364935662285,train_Yb_260_40
0.7042404350051961,17.940042538490346,train_Yb_260_41
0.7350375390044671,17.609539744686828,train_Yb_260_42
0.7382782518967923,19.029703441258203,train_Yb_260_43
0.725694062535172,23.460903568125424,train_Yb_260_44
0.741530933244576,16.84362110191383,train_Yb_260_45
0.7301167270746614,17.06101761456512,train_Yb_260_46
0.7186007367320535,25.48917791759889,train_Yb_260_47
0.7450109708920264,17.556202404049458,train_Yb_260_48
0.7248126022981727,18.816633210633125,train_Yb_260_49
0.7319612122341106,14.328592080178865,train_Yb_260_50
0.7372590812840325,13.45817481728503,train_Yb_260_51
0.6418283190489246,24.81298343398622,train_Yb_260_52
0.7026888250958134,23.399895650188785,train_Yb_260_53
0.7366806038013395,10.945550423988491,train_Yb_260_54
0.7019745713997765,17.90870974613934,train_Yb_260_55
0.7320891710758666,16.977055340583323,train_Yb_260_56
0.7384203121840689,14.931455458044123,train_Yb_260_57
0.7196588769768231,16.358960586331314,train_Yb_260_58
0.7398403193879567,15.455395741884608,train_Yb_260_59
